symbol	logfc	group
Jagn1	-0.610999325911204	kim10
Zdhhc20	0.979471817612648	kim10
Ogdh	4.57119413216909	kim10
Cttn	-1.30315542221069	kim10
Icam5	-0.505225658416748	kim10
Hnrnpd	0.26768716176351	kim10
Ppp5c	-0.298611720403036	kim10
Psmb6	0.449447790781657	kim10
P4ha1	1.31754051024715	kim10
Csnk2a1	-0.419476985931396	kim10
Gcdh	-0.80980795621872	kim10
Stxbp3	-0.729551037152608	kim10
Cldn11	-0.440871079762777	kim10
Rasa3	-0.535879905025164	kim10
Traf3	-1.23147567113241	kim10
Reln	-2.43761712312698	kim10
Caprin1	0.808601319789886	kim10
Pter	5.02175882955392	kim10
Vdac2	-0.426943620045979	kim10
Adck3	-0.553647977610429	kim10
Kpna1	-0.430115818977356	kim10
Pla2g7	0.93097462132573106	kim10
Rbbp4	1.56072987616062	kim10
Rbbp7	0.447587211926778	kim10
Ppp2r5c	-6.84640970081091	kim10
Lama5	-1.87491362790267	kim10
Tmpo	-0.394265790780385	kim10
Cdc37	0.492514769236247	kim10
Ksr1	-1.31960312525431	kim10
Dpf2	-2.09479377667109	kim10
Gbp4	-3.83942853411039	kim10
Sdf4	6.14025579082469	kim10
Nab2	2.69164462884267	kim10
Prdx2	-0.181363741556803	kim10
Hcfc1	0.474049612879753	kim10
Lcp1	0.843418558438619	kim10
Cacna1e	-0.541046778361003	kim10
Lamb2	-1.18025585015615	kim10
Arnt2	3.41276715199153	kim10
Cntn2	-0.312323609987895	kim10
Bcan	-0.242400248845418	kim10
Hras	-0.405485073725382	kim10
Aplp2	0.471269170443217	kim10
Erbb4	1.49240533510844	kim10
Snap91	-0.229891459147137	kim10
Fxr1	0.548228859901428	kim10
Gpam	3.71506147583326	kim10
Arhgdib	2.2660103974243	kim10
Grid2	-1.84500064452489	kim10
Slc29a2	6.13296211759249	kim10
Atrx	-0.563229024410248	kim10
Hsph1	-0.261077721913655	kim10
Dnajc1	1.8454384803772	kim10
Mrps31	-1.62663451333841	kim10
Cd47	-0.96986182530721	kim10
Itga6	1.77356704324484	kim10
env	-2.83084813753764	kim10
Kcna6	0.711640369767944	kim10
Nnt	-0.96492862701416	kim10
Nsg1	3.31763286391894	kim10
Srsf2	0.597257455190023	kim10
Ptpn14	1.77686227982243	kim10
Trim27	5.87742098172506	kim10
Sema4a	0.936169537405173	kim10
Snrpa	0.541033506393433	kim10
Sptbn1	0.194141546885173	kim10
Tspan7	-0.485143582026163	kim10
Ppp1r13b	-0.700843470791976	kim10
Dbnl	-0.67684539159139	kim10
Ostf1	-1.74157099425793	kim10
Cstb	-0.368438243865967	kim10
Arid3a	-5.02908596831063	kim10
Ppp3r1	0.289601564407349	kim10
Mapk3	0.385963201522827	kim10
Sdpr	-1.60996522878607	kim10
Map2k2	1.07808005809784	kim10
Utp14a	-1.33776654799779	kim10
Gdpd5	-6.03973036507765	kim10
Ly6e	-5.52469712992509	kim10
Syn2	-5.19211017092069	kim10
Tbr1	-1.19537206490835	kim10
Ca4	-1.19243820508321	kim10
Gpd2	-0.342984199523926	kim10
St8sia3	-1.63432721296946	kim10
Vcl	0.442154169082642	kim10
Ptpmt1	0.369779070218404	kim10
Dhx34	2.49154456953208	kim10
Eif3j2	4.57220165431499	kim10
Golga1	-3.60588359832764	kim10
Fgfr1op	-4.46098809937636	kim10
Slco1c1	-2.72636373837789	kim10
Gnal	2.38149369197587	kim10
Grm7	-1.36433412631353	kim10
Fam65a	-0.835371660068631	kim10
Slc8a1	-0.455514113108317	kim10
Arhgef11	-0.833034597958128	kim10
Cntn4	0.828540481006106	kim10
Peak1	-0.739955027898153	kim10
Nek9	1.85511163870494	kim10
Gba2	-1.03762985269229	kim10
Ptgfrn	-2.83683621883392	kim10
Wdr35	4.31133079528809	kim10
Pnkd	-2.61319298048814	kim10
Galnt16	-1.20169825851917	kim10
Ablim3	-0.845138629277547	kim10
Endod1	-0.608308037122091	kim10
Pcf11	-4.91262300809224	kim10
Kiaa0754	-4.59050718943278	kim10
Swap70	1.40893273428082	kim10
Sptbn2	-3.77557284540186	kim10
Ip6k1	-5.27757359544436	kim10
Rftn1	-1.61937671775619	kim10
mKIAA0024	-1.98369615400831	kim10
Ncapg2	2.9977934161822	kim10
Atp11b	0.825514337668816	kim10
Brinp2	0.801216444621483	kim10
Lemd2	2.61220430334409	kim10
Specc1l	-2.77021823326747	kim10
Mapk8ip1	-2.63905755678813	kim10
Prdx6	0.944377740224203	kim10
St6galnac5	3.3000971476237	kim10
Tpm4	1.21935397386551	kim10
Cltb	0.398857275644938	kim10
Gbp7	5.30622108777364	kim10
Pdcd11	-1.39243578910828	kim10
Dgkb	-0.576399366060893	kim10
Fam134a	2.97036706407865	kim10
Dusp23	-2.65673584739367	kim10
Haus6	1.9161608616511	kim10
Ocrl	-0.237896084785461	kim10
Pld1	-4.48162860576607	kim10
Lpcat4	0.988490462303162	kim10
Man1c1	4.86531279484431	kim10
LOC433762	3.25019526481628	kim10
Snx1	0.504493117332459	kim10
Hdac4	-1.67458237707615	kim10
Sri	-0.770570238431294	kim10
Pianp	1.65883209804694	kim10
Sez6l	-0.744678384313981	kim10
Zmiz1	3.42691989739736	kim10
Hip1r	0.448733766873678	kim10
Heatr6	1.70452070236206	kim10
Ankle2	-2.66528552770615	kim10
Maneal	4.17796654502551	kim10
Bckdhb	0.943178713321686	kim10
Snx19	4.27759799361229	kim10
Inppl1	2.72487445672353	kim10
Uggt1	0.256047864754995	kim10
Ephb2	-1.35630721847216	kim10
Ttyh3	0.861651236812274	kim10
Sdf2	-5.17175633211931	kim10
Polr2m	-2.82058693965276	kim10
Cox11	-5.97837050755819	kim10
Kank4	5.17667212088903	kim10
Ano6	1.23273895184199	kim10
Nrxn3	-0.379849592844645	kim10
Gria1	-0.745256900787354	kim10
Fam126a	0.760673036177953	kim10
Arhgef18	-1.95359660188357	kim10
Acbd3	-0.420805667837461	kim10
Prmt8	-0.469346821308136	kim10
Ap3s2	-0.928102790067593	kim10
Ahdc1	3.38571659475565	kim10
Prkab2	-0.470418294270833	kim10
Adat3	-4.75947401672602	kim10
Ttbk1	-1.8610389928023	kim10
Trak1	-1.57876646518707	kim10
Tmed9	0.428857763608296	kim10
Mfsd4	-0.795974104354779	kim10
Kmt2d	-1.36872935295105	kim10
Prrt3	-0.396929383277893	kim10
Wipf2	-0.411175449689229	kim10
Tmeff1	-2.62623071173827	kim10
Cyfip2	3.23994263013204	kim10
Fam21	1.10083628601084	kim10
Naa35	-1.17234898234407	kim10
Sort1	-0.537276645501455	kim10
Rbm15b	-1.36115575830142	kim10
Nudcd1	1.61397042262251	kim10
Camk2n1	1.51961710304022	kim10
Tlr13	-3.73869143923124	kim10
Fam120b	-1.48064403235912	kim10
Ccsmst1	5.23197806378206	kim10
Cd300a	-4.18881157040596	kim10
Kif1a	0.195377508799235	kim10
Ntrk3	-0.548120463887851	kim10
Pcp4l1	-7.0226898342371	kim10
Rnf31	-1.38742631673813	kim10
Sbf1	-1.8260616461436	kim10
Tex2	-0.692644110570351	kim10
Ube2o	0.568854729334514	kim10
Kcnt1	1.31216530005137	kim10
Klhl9	3.20545613765717	kim10
Kbp	-0.213798006375631	kim10
Vangl2	4.22833258907	kim10
Spire1	-0.541814416646957	kim10
Efr3b	0.521249691645304	kim10
mKIAA0743	2.80650381247203	kim10
Larp1	0.620233088731766	kim10
Igsf3	2.44500338006765	kim10
Mlec	0.681291460990906	kim10
Wdr43	2.25732129936417	kim10
Myl12a	0.322207689285278	kim10
Syne1	2.47917481263479	kim10
mt-Co1	1.02751612663269	kim10
Znrf2	-3.61654164393743	kim10
Ccbl2	0.789974798758825	kim10
Recql4	-3.14297751585643	kim10
Cd3eap	-5.79798370599747	kim10
Tmem186	-2.15556646262606	kim10
Usmg5	0.338694175084432	kim10
Apool	-0.562210341294606	kim10
Ubfd1	-4.32765784362952	kim10
Rtn4	0.712204813957214	kim10
Fam102a	-2.53292706236243	kim10
Ostc	1.23286665479342	kim10
Dnajc15	-4.66469438870748	kim10
Snx3	0.493149598439534	kim10
Vars	0.435262640317281	kim10
Gm5409	-4.52994433417916	kim10
Abhd17b	0.40640244881312	kim10
Lppr4	-1.34802045424779	kim10
Ndufa12	-0.313079595565796	kim10
Syncrip	0.587633967399597	kim10
Syncrip	5.7452118396759	kim10
Tubb2a	-0.385506629943848	kim10
Cpeb3	-0.643158540129662	kim10
Ppp2r5d	0.52030352751414	kim10
Dek	1.11826560894648	kim10
C2cd5	-0.904394883662462	kim10
C2cd5	-1.91172579924266	kim10
Tmem57	-5.68611280123393	kim10
Amph	0.202211141586304	kim10
Ckap2l	-7.10687650740147	kim10
Stk38l	-1.05316083816191	kim10
Lrrc75a	1.25107049942017	kim10
Ccp110	-1.42228011290232	kim10
Map6	0.258138497670492	kim10
Nacc1	-1.50935064752897	kim10
Atf7ip	2.32104937235514	kim10
Eef1d	0.578363656997681	kim10
Vcpip1	1.05391506354014	kim10
Rpap1	-3.11256623268127	kim10
Cadps	-0.230382919311523	kim10
Kiaa1045	0.618608792622885	kim10
Kiaa1045	1.50514503469458	kim10
Mon2	0.280035135646661	kim10
Dnajc16	-2.12560881798466	kim10
Nav3	-2.64849038918813	kim10
Ddn	-1.80082476387421	kim10
Dnajc6	-0.344921429951985	kim10
Pja2	-1.89203011492888	kim10
Epb4.1l2	0.56117844581604	kim10
Sestd1	0.790399689227343	kim10
Osbpl3	2.01721256971359	kim10
Abhd13	-3.00934243202209	kim10
Kcmf1	-4.16598883395394	kim10
Sox10	3.96424028277397	kim10
Impad1	3.11809617529313	kim10
Cpm	-1.47862721358736	kim10
Fam98b	0.771117409070333	kim10
Tbc1d22b	-2.61782284577688	kim10
Asphd2	-0.702076474825541	kim10
Gstm7	-0.603058616320292	kim10
Lrrc8a	0.34881247083346	kim10
Hapln4	-0.985499898592631	kim10
Hapln3	1.30066188052297	kim10
Fbll1	-1.51461161673069	kim10
Csl	4.36800734202067	kim10
Flnb	1.15121920616366	kim10
Ttc28	2.02468824386597	kim10
Bdh1	-0.295080741246542	kim10
Abca3	0.976077745358149	kim10
Rbsn	2.17803724544744	kim10
Mapk15	1.57274305820465	kim10
Ddhd2	-0.69913957019647	kim10
Cnksr2	4.92854098478953	kim10
Bcas1	-0.558863202730815	kim10
Znf598	-1.6969590584437	kim10
Shank2	-4.13485153516134	kim10
Lrsam1	0.489318574468295	kim10
Mrps26	2.15978890284896	kim10
Them6	0.67540301879247	kim10
Sec24b	-0.277215351661046	kim10
Ankfy1	-0.610016959408919	kim10
Slitrk3	-1.51841471592585	kim10
Nrcam	1.12557913859685	kim10
Nrcam	-0.237200021743774	kim10
Mphosph10	-2.91840974489848	kim10
Ireb2	1.83046038945516	kim10
Arhgap32	0.660591771205266	kim10
Mfn1	0.734212517738342	kim10
Mgat4b	-6.8635345424215	kim10
Dirc2	6.2950541600585	kim10
Gns	1.48151589433352	kim10
Tufm	-0.230166514714559	kim10
Cpped1	-0.936855749537547	kim10
Svop	1.28005124628544	kim10
Lpp	-1.47173168758551	kim10
Necab1	0.986052791277567	kim10
Sv2b	-0.186590353647867	kim10
Efr3a	-0.970737537990014	kim10
Sh3bgrl2	-0.771887580553691	kim10
Znf365	3.94795375068982	kim10
Krr1	2.81331678231557	kim10
Limd2	-1.23659256349007	kim10
Coa6	-6.5237628929317	kim10
Atg4b	-0.652415374914805	kim10
Cdc42se2	-1.96308024724325	kim10
Enpp6	-0.990002850691478	kim10
Mak16	-3.55065387487412	kim10
Bola2	0.852313200632731	kim10
Ostm1	4.47924270232518	kim10
Micall1	-1.0931282043457	kim10
Trim23	-2.70061492919922	kim10
Fam210a	-1.79124895731608	kim10
Cdc23	-0.484761007130146	kim10
Pck2	-0.830831379862502	kim10
Tm9sf4	1.26811252286037	kim10
Coro2b	-0.807300726572673	kim10
Slc25a12	-0.257058223088583	kim10
Gopc	-1.43781631315748	kim10
Dennd6a	-2.2302238146464	kim10
Napepld	-1.84912486188114	kim10
Echs1	0.279002030690511	kim10
Clic6	-3.82784698406855	kim10
Dcakd	0.957998792330424	kim10
Atcay	0.291428804397583	kim10
Cggbp1	-4.33923800786336	kim10
Gabra5	-1.39073292290171	kim10
Tbc1d10b	-0.380895098050435	kim10
Txlng	-1.77925674120585	kim10
Mia3	0.752077267815669	kim10
Comtd1	0.972942630449931	kim10
Sap130	-3.1156344016393	kim10
Iars2	-0.307271003723145	kim10
Rufy1	-2.03501954674721	kim10
Hook1	-4.61987685163816	kim10
Cstf2	-0.631968817207962	kim10
Anks1b	-5.93856473763784	kim10
Snip1	3.36366907755534	kim10
Pnpla2	7.12839043140411	kim10
Chdh	-5.86410570144653	kim10
Znf771	-3.39148712158203	kim10
Chmp2b	1.48314984949927	kim10
Zc2hc1a	-1.29338628938422	kim10
Fbxo30	4.31569955746333	kim10
Sun2	3.32273302475611	kim10
Nol11	3.80992994798968	kim10
Mrps35	0.507421568656961	kim10
Slc35f6	1.32136543219288	kim10
Ndufv3	1.19037045538425	kim10
Mrps27	-0.702089831233025	kim10
Tpd52l2	4.84667461613814	kim10
Thoc5	2.99349437157313	kim10
Baiap2	-1.04462604504079	kim10
Pdhx	0.18740701675415	kim10
Slc25a29	-5.33828182270129	kim10
Usp54	-2.28036187092463	kim10
Lrrfip1	-5.45482521255811	kim10
Lss	3.54073743522167	kim10
Cpne4	-1.19443114598592	kim10
Hif1an	3.5522952079773	kim10
Sowaha	-1.02834312121073	kim10
Olfm2	3.61425196503599	kim10
Prpf18	-3.92173333962758	kim10
Hspa13	0.694096418718497	kim10
Tmem175	8.23972074935834	kim10
Srp68	0.887295690054695	kim10
Tmem260	-4.18014601866404	kim10
Slc25a24	-1.575308000048	kim10
Me3	1.08672527472178	kim10
Eif1ax	0.808891395727793	kim10
Ckap4	0.49452390273412	kim10
Mical2	-5.12408117453257	kim10
Coq3	-0.659431094924609	kim10
Larp6	-0.643283308949322	kim10
Armc6	0.566730300585429	kim10
Fmod	1.12283763537804	kim10
Iqcb1	-0.427227789070457	kim10
Acp6	1.50776883463065	kim10
Map2k6	-0.573529760042826	kim10
Nars	0.445442040761312	kim10
Dmxl2	-0.373689254124959	kim10
Rufy2	3.44050268332164	kim10
Scfd1	-0.48271507024765	kim10
Pde1a	-0.514044205347697	kim10
Kiaa1671	0.680323044459025	kim10
Cptp	-1.11945743951947	kim10
Gpr89a	4.174856732289	kim10
Rmdn2	-4.12313991164168	kim10
Parp10	3.12700955073039	kim10
Copa	0.336262186368306	kim10
Tcp11l1	-0.316850364208221	kim10
Csnk1g1	-3.4897136837244	kim10
Srrm2	0.465052926292022	kim10
Pik3cb	0.654788305362066	kim10
Rcbtb1	-5.64127902189891	kim10
Cfap20	1.65657465904951	kim10
Cpsf7	-1.16257088879744	kim10
Iars	0.644381572802861	kim10
Mrpl22	0.622690975666046	kim10
Hook3	0.513109803199768	kim10
Dock1	-2.31723306576411	kim10
Atp6v1h	-0.135542233784993	kim10
Qdpr	-0.548513015111287	kim10
Stx16	-0.393206079800924	kim10
Ppme1	0.311273574829102	kim10
Pp2d1	2.88915888468425	kim10
Pithd1	0.838083068529765	kim10
Slc39a11	-4.49726131310066	kim10
Kank2	3.71208871901035	kim10
Pgam5	0.726169586181641	kim10
Lrfn5	-2.40451049804688	kim10
Slc8a1	-4.22573747237523	kim10
Arfrp1	4.69024684031804	kim10
Slc7a14	-0.54318646589915	kim10
Slc44a2	-0.281417349974315	kim10
Snrnp200	1.53574172655741	kim10
Lpcat2	3.61602534850438	kim10
Cars2	-0.712637442319344	kim10
Itpk1	3.21467477083206	kim10
Eogt	-2.49361101786296	kim10
Abi3	3.06829331691066	kim10
Glmn	-0.525376540919145	kim10
Strip1	-0.628077348073323	kim10
Tspan2	-1.27589575449626	kim10
Sowahc	3.94915902614594	kim10
Rapgef5	-0.679942945639292	kim10
Sipa1l1	-0.757105767726898	kim10
Ppp4r4	-0.610058072954416	kim10
Lnpep	-0.576623330513636	kim10
Ralgps2	2.8763773838679	kim10
Slc25a13	-0.408474445343018	kim10
Dock8	-3.23179946343104	kim10
Ncaph	2.50063184897105	kim10
Mbnl2	-2.94854593773683	kim10
Mtrr	-5.88131277263165	kim10
Thop1	0.490697105725606	kim10
Ccz1	-0.464115335295598	kim10
Tmem14c	-0.697918387750785	kim10
Tsen54	3.85960046450297	kim10
Hars	0.570468703905741	kim10
Kiaa0196	0.431096938094318	kim10
Rbm14	-0.409110109011332	kim10
Idh1	0.464640140533447	kim10
Shisa7	-0.554531653722127	kim10
Lmf2	1.2876790476342	kim10
Rab5b	4.65759247168899	kim10
Eri3	0.412893414497375	kim10
Sars	0.420843839645386	kim10
Unc119b	1.57469355563323	kim10
Ophn1	-1.17461718122164	kim10
Heatr5b	-0.788369720180829	kim10
Lmbrd2	0.612603624661764	kim10
Rae1	-1.10057076439261	kim10
Tbcel	1.18009623512626	kim10
Rtkn	-1.28696833271533	kim10
Sdhaf2	1.35220916072528	kim10
Cstf2t	3.29272059599559	kim10
Efhd2	0.47976311047872	kim10
Myef2	-0.233610709508261	kim10
Lipt1	-4.96323876579603	kim10
B630019K06Rik	-2.61796942104896	kim10
Ttc5	4.32571778198083	kim10
Scai	-0.301365812619527	kim10
Ank2	1.60209993521372	kim10
Tmem163	1.40956351533532	kim10
Pgm2l1	-0.360716025034586	kim10
Gatsl2	-0.942190321783225	kim10
Araf	-0.49969642671446	kim10
Immt	0.268289009730021	kim10
Immt	5.67738653843602	kim10
Parp9	3.12737747033437	kim10
Wdr37	-0.321256518363953	kim10
Rnf170	1.68357573697964	kim10
Dctn4	0.230010986328125	kim10
Ttc19	1.58125381792585	kim10
Synpo	0.769270976384481	kim10
Naprt	2.92431213458379	kim10
Amer2	-0.607256273428599	kim10
Mrpl39	-1.23720255618294	kim10
Lias	2.66991190115611	kim10
Ddx54	2.18325422207514	kim10
Fam160b1	1.24835142493248	kim10
Pus7l	-6.28071012099584	kim10
Rdh13	2.91981454690297	kim10
Syt7	-0.736758107940356	kim10
Slc38a2	0.598079035679499	kim10
Polr2b	1.03430472314358	kim10
Rfk	-3.33133870487412	kim10
Adprhl2	0.689375082651774	kim10
Akr7a2	-0.347556352615356	kim10
Ppm1f	-0.540333032608032	kim10
Wdr47	-0.74701722462972	kim10
Tph2	-2.02864334235589	kim10
Ccar1	1.17623175286038	kim10
Nav1	-1.3978280617545	kim10
Rapgef2	-0.535772840181986	kim10
Pgp	-0.449540774027507	kim10
Vps37a	0.72764069835345	kim10
Ngef	0.874124129613241	kim10
Rftn2	0.404919425646464	kim10
Dym	1.71670687695344	kim10
Slain2	-2.73716433842977	kim10
Pdlim5	0.518039385477702	kim10
Slc35b4	8.66909728012979	kim10
Kcnj16	3.46585581700007	kim10
Eif3b	0.291364431381226	kim10
Mark4	-0.811612124244372	kim10
Disp2	1.53648955126603	kim10
Tmem259	3.32688341538111	kim10
Mical3	0.780980229377747	kim10
Ago2	-0.764644940694173	kim10
Cdc73	-2.17958537737528	kim10
Rhot2	1.23519609868526	kim10
Gas2l1	-1.4470318594637	kim10
Lin7a	0.321240186691284	kim10
Slc25a1	0.555361946423849	kim10
Cpne5	1.06884638468424	kim10
Kiaa0391	2.25982063015302	kim10
Oplah	0.883226464192072	kim10
Slco4a1	-6.0111569464206696	kim10
Faim2	1.05866301059723	kim10
Lmbrd1	4.38921826084455	kim10
Tbc1d23	1.39417727788289	kim10
Zbtb20	-5.02650201320648	kim10
Sorbs3	-1.47255394856135	kim10
Arhgap18	0.971417185850441	kim10
Erich5	-5.54428611199061	kim10
Katnal1	0.708666830013196	kim10
Hspa12a	-0.358703931172689	kim10
Fez1	-0.468853353833159	kim10
Plekho2	2.59932107726733	kim10
Cc2d1a	0.272726627687613	kim10
Stx5	0.798204965666325	kim10
Tdrd7	-2.31337896982829	kim10
Tcp11l2	2.92204610506694	kim10
Sde2	5.27930919329325	kim10
Prkar2a	0.488529125849406	kim10
Dnm1l	0.914950768152873	kim10
Phldb2	-5.0762681166331	kim10
Unc5a	-1.07328071941932	kim10
Spire2	-4.31970643997192	kim10
Nckap1l	2.67190570880969	kim10
Coq9	-0.78437876701355	kim10
Arfip2	-0.822169423103332	kim10
Nat10	-1.17325125137965	kim10
Tsfm	0.636755148569743	kim10
Fn3krp	-0.525708476702373	kim10
Anln	-1.73711974732578	kim10
Ints10	-2.36477712790171	kim10
Sdha	-0.218108177185059	kim10
Os9	1.98130606114864	kim10
Lsm14a	-1.12842679799845	kim10
Otud6b	-1.01634792486827	kim10
Ssh3	3.69876708587011	kim10
Cbr3	0.92490541934967	kim10
Ly6h	-1.63205289840698	kim10
Lrrtm1	-0.823425772289435	kim10
Mepce	-5.48173179229101	kim10
Myrip	2.17879170055191	kim10
Casc3	-3.83597858746847	kim10
Wdr33	-3.1942705710729	kim10
Colec12	-2.71521174907684	kim10
Dlgap5	-2.68545518318812	kim10
Sf3a1	0.358106732368469	kim10
Stk32c	0.994987467924754	kim10
Eif3l	0.427643577257792	kim10
Tprkb	1.19619214286407	kim10
Gspt1	-0.362245837847392	kim10
C1qtnf4	0.858095933993657	kim10
Rbmx2	5.25877245267232	kim10
Ccdc137	2.88064216946562	kim10
Aldh1l1	0.622329155604045	kim10
Sccpdh	-0.466038902600606	kim10
Stac2	-3.95287682612737	kim10
Eif3c	0.381700952847799	kim10
Cplx3	4.36455095807711	kim10
Kcnc4	-4.39881343642871	kim10
Cmbl	0.780389606952667	kim10
Chmp7	-0.695439267922969	kim10
2900011O08Rik	1.5651817129304	kim10
Rnf121	4.78573306401571	kim10
Mrps18c	-5.12427825729052	kim10
Bst2	-7.84307031581799	kim10
Actr8	3.84871539473534	kim10
Ntmt1	-2.99963203072548	kim10
Abhd6	-0.379432161649068	kim10
Dolk	-1.07118489344915	kim10
Ptrh2	-0.722247044245402	kim10
Vwa1	-1.92488875798881	kim10
Vps18	0.759462397545576	kim10
Ubqln1	-3.70754283666611	kim10
Gle1	-4.0088319281737	kim10
Pspc1	0.33282474676768	kim10
Lpxn	-3.49836321671804	kim10
Rbm19	-1.97315410772959	kim10
Ptcd2	2.19267511367798	kim10
Thoc1	-3.09559005498886	kim10
Dtx2	3.00229426225026	kim10
Saraf	-2.93339111655951	kim10
Ppp6r2	-0.270589232444763	kim10
Sh3glb2	-4.34807262818019	kim10
Irf2bp1	-2.10625972350438	kim10
Qil1	-1.32291014989217	kim10
Purg	0.652267624934514	kim10
Cdt1	7.13920656591654	kim10
Neto1	-1.03732711076736	kim10
Nup35	-0.84368292738994	kim10
Lrrc8c	-0.602678503841162	kim10
Sh3kbp1	1.11548653244972	kim10
Snap47	0.325843175252278	kim10
Actr1b	0.370766719182333	kim10
C1qbp	0.860446214675903	kim10
Apobr	-3.47480146338542	kim10
Lrrc14	-2.68919493754705	kim10
Dak	-0.561332647999128	kim10
Ccdc9	3.03325947125753	kim10
Scrn2	0.384598846857746	kim10
Nt5m	-1.07426780462265	kim10
Wdr74	3.02715679506461	kim10
Dhcr24	-4.9767599205176	kim10
Ubxn4	0.553139438231786	kim10
Lppr2	-0.573993643124898	kim10
Sgtb	-1.09396036465963	kim10
Sgip1	-3.346200188001	kim10
Sgip1	-0.229811271031697	kim10
Fyco1	-1.51827033981681	kim10
Parn	4.14208815495173	kim10
Ppcs	-2.73680536324779	kim10
Ubac1	0.838301678498586	kim10
Nit1	-0.838669707377752	kim10
Hnrnpul1	1.81117349863052	kim10
Ccar2	0.443114161491394	kim10
Sirt2	-0.84394900004069	kim10
Caap1	2.48526318868001	kim10
Zdhhc5	-2.08235645294189	kim10
Fam114a2	-0.549921383460363	kim10
Rbm4b	-2.65746267636617	kim10
Pla2g15	0.751445502120381	kim10
Elac1	-4.14564696947734	kim10
Lgalsl	0.338334798812866	kim10
Epm2aip1	0.736355026563009	kim10
Tmem30a	-0.569137970606486	kim10
Agap3	-6.22700916230679	kim10
Slc14a1	1.31725751049817	kim10
Setd7	-0.439216176668803	kim10
Gatad2b	0.702037135759989	kim10
Taf9	5.26983954012394	kim10
Ipo4	-0.522382388512294	kim10
Oasl1	-4.67578086256981	kim10
Sfpq	0.253558397293091	kim10
Irgq	0.46545155843099	kim10
Plcb4	1.88469197849433	kim10
Ptpra	-0.705452044804891	kim10
Chn1	-1.1152259161075	kim10
Isoc1	1.22951333721479	kim10
S100a1	1.72171052296956	kim10
Poldip2	3.41271402003864	kim10
Eif4a3	0.453714927037557	kim10
Memo1	0.660648234188557	kim10
Aim2	1.48603942493598	kim10
Prkcdbp	3.99005355934302	kim10
Itm2c	1.71117870012919	kim10
Chchd6	-0.586276928583781	kim10
Ddx1	-0.425086299578349	kim10
Brk1	-0.482016483942668	kim10
Farp2	4.072026014328	kim10
Cbr4	-0.960192720095316	kim10
Usp3	4.07818069557349	kim10
Golga7	-1.00706448654334	kim10
Vps11	0.932068318128586	kim10
Ndufs2	-0.181707938512166	kim10
Cdkal1	3.16597497463226	kim10
Rabep2	2.20557125409444	kim10
Prkag2	-0.430980682373047	kim10
Dgkg	-1.4703269302845	kim10
Itfg2	1.44545273979505	kim10
Strbp	1.14887795721491	kim10
Cbs	-0.579942634950082	kim10
S1pr5	-3.92494181791941	kim10
Spr	-0.391793251037598	kim10
Pip4k2c	-0.570257941881816	kim10
Basp1	0.363614400227865	kim10
Pcdhgc5	0.401401723812645	kim10
Pcdhga12	7.56909453868866	kim10
Rbm5	-3.56860800584157	kim10
Papd4	4.3502921462059	kim10
Snx4	0.356591820716858	kim10
Rrp1b	4.83153078953425	kim10
D6Wsu163e	-0.570102787266175	kim10
Twf1	0.318123459815979	kim10
Mettl13	1.73604571819305	kim10
Prpf6	0.912663391480843	kim10
Atpaf2	1.07724395891031	kim10
Ttc1	0.76235509912173	kim10
Fyttd1	-1.90933695062995	kim10
Srgap2	-0.341235041618347	kim10
Ugp2	4.73767653604348	kim10
Necab2	-0.632206797599792	kim10
Adarb1	-1.06984602411588	kim10
Pofut1	-1.56199508905411	kim10
Smarca5	-1.13248206737141	kim10
Lrp1	-0.333218038082123	kim10
Scpep1	4.06245961785316	kim10
Afg3l1	-1.68510768810908	kim10
Wdr7	-0.315637111663818	kim10
Ivns1abp	3.48537633816401	kim10
Gjc3	-1.54396611452103	kim10
Eed	4.61063254376252	kim10
Lrch4	0.744355956713359	kim10
Etfdh	-0.486128052075704	kim10
Tf	-0.86993087331454	kim10
Parp1	-0.532255365901316	kim10
Ddx27	2.69505515446266	kim10
Tceal1	4.90611292918523	kim10
Alg1	-0.904310087362925	kim10
Me1	-0.268043756484985	kim10
Far1	2.28700491786003	kim10
Nop2	-4.15706598758698	kim10
Riok1	-5.11921500166257	kim10
Plrg1	-0.738987618125975	kim10
Ubxn1	1.34997691214085	kim10
Dbr1	-1.11756493647893	kim10
Clns1a	-1.86735293144981	kim10
Rtn4ip1	-1.03952983021736	kim10
Cyp2j9	2.15051425496737	kim10
Letmd1	-1.30736078818639	kim10
Spred1	1.05770426616073	kim10
Ppp2r2d	-1.28837992002567	kim10
Sfxn5	0.339287757873535	kim10
Rnf112	-2.47167152166367	kim10
Wdr77	-1.16132467985153	kim10
Mcoln1	6.77127114931742	kim10
Nans	-0.476119299729665	kim10
Cdk9	2.04362348467112	kim10
Psip1	0.490036964416504	kim10
Mustn1	-7.45637420813243	kim10
Map4k3	-0.808674378941457	kim10
Homer3	-1.9386749068896	kim10
Gatb	1.79911452407638	kim10
Adi1	1.99808052678903	kim10
Acy1	0.990897690256437	kim10
Eif3m	-0.401488741238912	kim10
Ppap2b	-0.518838246663411	kim10
Pdxdc1	-0.200190355380376	kim10
Nlgn1	-0.65516451622049	kim10
Ufsp2	-0.385539513702194	kim10
Slc39a3	-3.48015566666921	kim10
Bcam	-0.465033608178298	kim10
Cox7a2l	2.14478786786397	kim10
