"","TgXBP1s /
WT","5xFAD /
WT","TgXBP1s-5xFAD /
5xFAD"
"Ahsa1",-0.462702407790286,0.201724298058923,0.124036798261275
"Vps26a",-0.280037670804331,0.20657836820456,-0.0632264639437807
"Vwa8",0.420257656964638,0.209299912851395,-0.90658659783755
"Tubb3",1.00870885795025,0.210255624459009,-0.528781812457589
"Septin4",0.904306936166164,0.210622543105842,0.327349460194406
"Gk",-0.84981842853098,0.211390317477881,-1.1814450329283
"Sv2a",-0.00738235582778481,0.211970888594089,-0.71486740954846
"Sacm1l",0.484150207742517,0.213866257343729,-0.679702416043821
"Snx27",0.462909845739779,0.221876243228281,-0.0431736040306477
"Hspa8",0.0557867697678032,0.222640531992404,0.194439003655049
"Mta2",0.918379589876446,0.222893903283778,0.237610593748477
"Pik3r4",-0.0936280682013311,0.223805432860584,-0.385626939031859
"Gabra1",0.697032591437529,0.223916438034479,-0.583407814853572
"Scamp1",-0.318030741686338,0.224457103511514,-1.6735826414347
"Gabbr1",-0.881310073909932,0.225538971439231,-0.614104128956336
"Add3",-0.247335212507855,0.23294920281144,-0.104789594468081
"Slc25a4",0.333418176831585,0.233992633159746,-1.15291149693502
"Hpcal4",-1.31430095811312,0.234657701257898,0.0148086415847055
"Ctnnd2",0.00173667507898016,0.235119203107474,-0.926363549912525
"Hapln1",-0.00627570245809269,0.235344252766861,0.246780222994208
"Letm1",-0.564207087096444,0.236521392771558,-0.345580726969693
"Actn2",0.0778067309088716,0.236767837702067,-0.481566968332909
"Ppme1",0.304114775917485,0.240254779379418,0.27429863487884
"Bckdha",0.00873934785513653,0.240270932951813,-1.09172459373182
"Pten",0.989119093436664,0.240930488131508,0.129158014684851
"Slc25a11",0.246924802638898,0.241119230545725,-0.580861699690479
"Iqsec2",-0.953674687706578,0.242581927540389,-0.304222568215275
"Aco1",0.224963872477089,0.243792067061021,0.0623532455264487
"Ipo7",0.3083958564207,0.247965146314729,0.28581190218781
"Nudc",0.733110680243145,0.248113944579336,0.801332674071898
"Rps3a",0.623331185971065,0.248134596409209,0.155178683977134
"Rdh14",-0.0351768588423239,0.253450850873474,-0.0522688004018992
"Snap91",-0.649202587040533,0.254354391894883,-0.174450307929813
"Atp1a3",-0.0872866616005131,0.254486869145794,-0.505750813915217
"Dgkq",-1.10575801236764,0.256335564048706,-1.66703955516301
"Vsnl1",-0.336726147096961,0.258003302602172,-0.567612427943032
"Suclg2",1.38418827809794,0.261909610376012,-0.227763945080296
"Ganab",-0.157773741942762,0.26205075868609,0.478858841698197
"Slc8a1",-1.50843608049648,0.262094346509852,-0.860399310629359
"Erc1",0.285054625798673,0.26285063240073,-0.301774938753782
"Stx1a",0.317609944657888,0.266249317765473,-0.084445278105128
"Rps2",0.405361653881708,0.267980432290232,0.120931343797113
"Pmm1",0.316974051483265,0.270312045756434,-0.2422064647364
"Pabpc1",0.657926832752269,0.270941263425103,-0.134697487559502
"Ndufs3",0.779043778865027,0.271200913621285,-0.784137381107505
"Asap1",1.06734600098206,0.271886483424637,-0.353013360757186
"Vcp",0.321408052531993,0.273679336718808,0.00592029078724823
"Gnao1",-0.0924618718601605,0.274112849783285,-0.448184939592375
"Arrb1",0.15994384796325,0.277243282322214,-0.492808325699363
"Srp68",0.217548337664505,0.277893470420862,-2.33227684427153
"Syne1",0.1086252760792,0.277987973985959,-0.304903565036277
"Gdap1",-0.0551854219033949,0.278419072155257,-0.466138426135232
"Tomm70a",0.101008012778741,0.279971471164273,-0.49682408927223
"Epm2aip1",0.169828464469251,0.280444166290533,0.498876131018394
"Lnp",0.0083775395453342,0.281173911929595,-0.280393959493249
"Armc8",-0.820925855753397,0.282383000364598,-0.863142749051827
"Alb",1.34609134824735,0.282590801653379,0.583327174502347
"Cadps",-0.435616203167336,0.28289050523259,-0.262304670284499
"Cadm1",0.114651448265841,0.284347220401084,-0.0190887663890386
"Sucla2",0.062068309815924,0.290601801206329,-0.603918805648332
"Nlgn2",0.728217170717779,0.291311672630441,-0.43317623720357
"Ccdc6",-0.00623094351761404,0.291662101027414,1.49946896542297
"Stum",-0.812028232990358,0.292205480392824,-0.853139138829963
"Pdia4",-1.31462842913409,0.294403147227603,0.257318508858285
"Ngef",0.117340456740313,0.297054329296323,-0.407940714449808
"Hook3",0.473634315650573,0.298443716677904,0.269969950754929
"Rps8",0.543302040948128,0.305668582218563,-0.125804327290778
"Gdap1l1",0.406778821345943,0.306508757125108,0.0282950004676936
"Aldh1b1",-0.088138378704897,0.307034045921442,-0.214134866384462
"Tomm34",-1.19592634036392,0.307142487498921,-0.0497638804684911
"Echdc1",1.01523185578184,0.309350488712548,0.347918736869595
"Actr1b",0.366259879373332,0.310562336707601,0.147649807259872
"Pafah1b1",0.0116669987353961,0.318649529846133,-0.329084991277365
"Ctnnb1",0.00676250484842277,0.321201672683534,-0.374106666934908
"Ogt",-0.448447408988867,0.323430663273195,-0.49773989873153
"Ak4",-1.54228226651339,0.3290979776897,0.0224583657950812
"Nptx1",-2.57999422574539,0.336077858995049,-0.31843483375323
"Ilf3",0.692495471610472,0.34125477587911,-0.0849535570637579
"Ppfia2",-0.101461853104412,0.341326734436897,-0.289922552478156
"Skt",-0.197448655187264,0.34247247464041,0.00822882514946035
"Sugt1",0.0083498466974936,0.343814529957859,0.320493870983183
"Rtn4",0.128712152727753,0.344125105300602,-0.341410600845825
"Tf",-0.173630743078518,0.344374924272589,0.632862309703756
"Gnl1",0.177406273913434,0.348450351863031,-0.702124743726467
"Stxbp1",0.937097906693381,0.350559503776063,-0.360227823262141
"Syt1",-0.444641531896362,0.351900209305773,-0.790447921495188
"Dpp3",0.5481917807058,0.352577421088619,1.01176018099144
"Vps51",-0.13829696563346,0.354324063112521,-1.13194694414857
"Dgkb",-0.483208049385883,0.354981920343026,-0.934768522186756
"Prdx1",0.101881426683548,0.356788711770623,0.993921887301054
"Mtfp1",-0.126566193111585,0.359394889918004,-0.246530005930852
"Slc44a1",-0.793805284978146,0.360310244815132,-1.03633204153045
"Ak5",-1.29648863368956,0.363248855151811,0.0493259005576997
"Cdc42bpb",0.355874791067469,0.364574493429314,-0.868678259154793
"Cap1",-1.10382931657159,0.36514655281022,0.639167091231619
"Rhoa",0.400811839613484,0.365211430657655,-0.00438626576488036
"Rps13",0.417857199109823,0.377741166923641,0.253667219331453
"Hsd17b4",0.862953749156216,0.38052003355194,0.0107009946424992
"Ncs1",-0.377088408553729,0.383660044563134,-0.198290641580203
"Copb1",0.252995291281283,0.383771686850748,-0.339578310693019
"Ap1m1",-0.541817841468557,0.384583290612816,-0.39539222937058
"Csde1",0.696326720043464,0.385672714609347,-0.271562616480739
"Vdac2",0.233129128297651,0.388267381055315,-0.279969044541245
"Rims1",-0.509367169257321,0.389792691815103,-0.841485916788381
"Macf1",0.732002650423199,0.392428989596724,-0.326784672722386
"Gapdh",-0.173793872886997,0.392477010549223,-0.395986245140055
"Exoc7",-0.273190569300287,0.393723270108951,0.26368011659477
"Mlec",0.285003138207381,0.394394578638684,-0.0460456402582064
"Ugp2",-0.883954474397701,0.395047194988885,0.14674300620821
"Ehd3",-0.864201620372761,0.397606960303788,-0.519758866302835
"Acsl1",-0.269443510594805,0.397882196421904,-0.041947096769607
"Farsb",-0.115491883359613,0.397962466083806,0.424502410251264
"Upf1",0.0938414951667406,0.398420185189967,-0.110896913212456
"Sfxn1",0.132781049308925,0.398738565925723,-1.30218155889109
"Rab5c",0.806451727543272,0.39974690510881,-0.0549370682301982
"Cdc37",0.819492143101209,0.402426620348237,1.24254520675698
"Sec22b",0.346767294190109,0.403577258575096,-0.234167417910617
"S100a1",0.983962040067836,0.404517212329435,0.59649975581507
"Immt",0.337738301801163,0.406901732532486,-0.421709496921083
"Gpm6a",-0.38715517558363,0.411199914109707,-0.925995495853436
"Eno2",0.0992379563801771,0.411201755814224,-0.199158652360223
"Exoc3",-0.599469827451588,0.413252907889041,0.209129861383463
"Dlg3",-1.10949911861542,0.415141065131035,-1.34831894985472
"Aldh3b1",-0.479761871351211,0.415543791374991,-0.836128600538044
"Dync1i2",0.932895230733746,0.416725379114616,0.835161508288648
"Slc2a3",-0.613212273461533,0.419291647360887,-2.61952074156035
"Oat",1.17073075324303,0.424642989654899,1.0432493242002
"Drg1",0.746627238354184,0.426854292341204,0.463115591308602
"Itpr1",0.926900657495589,0.427728362869437,-0.0109158707326958
"Rapgef4",-0.438194493412,0.429801906009074,-0.900698661528148
"Ap3b2",0.0866082542588316,0.43116281206271,0.0202933801277253
"Unc13a",-0.269845133997564,0.431861681021748,-1.1197051532315
"Iqsec1",-0.493152058411676,0.43214896534891,-0.0283785056102887
"Gna11",0.136890894944152,0.432484437348297,-0.728575458874633
"Dnaja2",0.334645814509752,0.433913641606233,0.67220326263721
"Prkar2b",0.949537669381017,0.436907022434445,-1.0087877534293
"Rpl27a",0.782764847201521,0.437851067655678,-0.101354683017635
"Man2c1",0.464384519528957,0.443803728155364,-0.168482920547557
"Pls3",-0.133692247929908,0.44406004901068,0.619933088015047
"Slc12a5",0.490239205320559,0.44409372238005,-0.864320657755093
"Rab35",0.795142506190855,0.449225606918694,0.344058912586744
"Gucy1b3",0.911994471261987,0.44946844581013,-0.910932642779981
"Usp7",0.100973625634684,0.449876496153652,-0.432730121353352
"Mgll",-1.20549178665533,0.45083669047759,-1.29320196874417
"Mfn2",-0.0367830272368271,0.453871589831272,-1.06926037010827
"Pdia6",0.0260882841802567,0.457580574488043,0.464434452906862
"Dlg2",-0.301689700411167,0.46072294340618,-0.304740202088643
"Ttyh1",-0.860007347403091,0.461763613956917,-0.51575121828575
"Rps7",0.713139403353486,0.461853245142665,-0.489997841467805
"Ablim1",-0.143937419431389,0.46199748381217,-0.521076460194512
"Pdxk",0.700698282186613,0.462351741291906,-1.51237646848457
"Cep170b",-0.0638194026144648,0.462715963249023,-1.22287769667888
"Cul3",0.0717750655758217,0.464118464722041,-0.0589743587660689
"Uap1l1",0.083486772839215,0.466113189639293,-0.0950988421326422
"Ddx3x",0.675825851687111,0.467352116924857,-0.399333698520869
"Csnk2a1",0.617311443085967,0.467461838438845,0.043799515224925
"Plxna4",-0.586803654805227,0.468827197849177,-1.65175691569443
"Tollip",1.55113466549416,0.469239409085624,0.220251141415889
"Tln1",0.573882191158628,0.469678708332935,-0.251334224067698
"Vta1",0.747101180979426,0.472439120875405,-0.0113700600172662
"Grin1",-1.02319544656009,0.474708046840663,-0.506628983818514
"Kalrn",-1.00523195690497,0.47602725749083,-0.565892537331044
"Psmc1",-0.253441978192613,0.484109869539824,-0.537316376242863
"Nbea",-0.662913410922927,0.486461061084862,-0.0731983531080115
"Maoa",0.699639797786516,0.487324629830506,-1.33524415092099
"Syn2",-0.848636880693221,0.488406136050986,0.0253191694839039
"Rab6a",-1.39577913380233,0.488635716249577,-0.904348663949898
"Hpca",-1.10044926756031,0.490931055435764,-0.017352396167583
"Srgap2",0.0355841062952839,0.493402557031146,-1.68909580126819
"Shank2",-0.572356891048377,0.495414888857787,-0.559428645674049
"Ndufb10",0.380893687918661,0.495639223267992,-0.41729108115897
"Pitpnm1",0.0441294270967263,0.495657651714968,-0.673881490424215
"Grm3",-0.580504398860569,0.496431553578811,-1.55286407724379
"Cyfip1",-1.59033522759097,0.504141990090551,-0.869495020801733
"Slc30a3",-1.65603053423341,0.50676566773293,-2.17010228115719
"Eif4g2",0.575928384997595,0.506916029683138,-0.362041405706493
"Grin2b",-0.744981943609905,0.507990161126792,-0.157255684877599
"Copg1",0.818695060676752,0.509423545668776,-0.874962681136264
"Napa",-0.345152727221905,0.510138307342691,0.192286525014333
"Lap3",-0.35573393173028,0.510844101380307,0.599348193865965
"Atp1b1",0.310379191917705,0.518774937252478,-1.8449739157122
"Rpl14",0.535495754530928,0.520285920560935,0.0650712689704156
"Tufm",0.524888298747089,0.520641790371033,-1.26856177040679
"Epha4",-1.43318319823252,0.520675802800853,-0.0773412368402906
"Dpp6",-0.933499160214387,0.522137834275274,-0.832198970977264
"Numbl",-0.989285618040733,0.523514282827891,0.290415204233103
"Htt",-0.0579765593671654,0.524282617765741,-1.14779803465034
"Sorbs1",0.164547606177356,0.528791436320942,-0.0807853921222968
"Adam22",-0.149030369736114,0.53063834083936,-0.641608149520483
"Ap3d1",0.307206615073923,0.530888595460702,-0.113689419695194
"Snd1",0.0481021716688867,0.531582869036841,-0.269323156629343
"Actr1a",0.589723485901477,0.532369615089071,-0.230177754029867
"Nceh1",-0.408653145381018,0.534117854403995,-1.33399336235534
"Ap2a1",-0.238323122026171,0.53442726208221,-0.72516351554871
"Sec61a1",0.405706701593587,0.534842465248066,-0.182674373027619
"Adcy9",-1.18869790496214,0.537033989101621,-0.882248904409056
"Bdh1",-0.121608710057545,0.537845019821832,-0.676238876268775
"Prkar2a",0.146027993913132,0.538527594636072,-0.278957495203916
"Eif3g",-0.284092773707292,0.53921602996282,-1.93177652110118
"Gpr158",0.449283255368491,0.541092325195691,-0.929647115310605
"Exoc8",-0.339047668652362,0.544700189840847,-1.30024974055062
"Ap2m1",-0.151598555178385,0.546006822982125,0.110429488608367
"Sv2b",-1.37235795171102,0.546683205565385,-0.674736110935571
"Nlgn3",-0.0963467290074516,0.550146343627717,-0.235265721017776
"Agk",0.0344179481252145,0.551323170449062,-0.626159621678239
"Slc4a4",1.47835984783989,0.553703743048663,-1.45450681002971
"Cacna2d3",-1.28068400878912,0.557340722136744,-0.616538735142249
"Rps9",0.43282884876481,0.558302880142337,-0.375752151138245
"Snap25",-0.0203401603389517,0.560677957251934,-0.421655259923409
"Syt12",0.413597317683901,0.560811906858033,0.0719240054225642
"Rpl17",0.346531321617238,0.56281687087903,-0.488933086829744
"Lrrc59",0.633752644964209,0.563807725272098,-0.35212118054309
"Mccc1",0.315882517304953,0.563834487330252,-0.367525123774697
"Eef2",0.12545444043394,0.56452598702096,0.52132776777833
"Ndufa9",-0.142160077931473,0.565870277579405,-1.67982125435327
"Rab5b",0.067315232793704,0.569211515919964,-0.378436059951357
"Nomo1",0.287157406419368,0.56961067239864,-0.365685687996284
"Agpat1",0.327448170482325,0.571808857815811,-0.465678844611178
"Myo5a",0.146681819755222,0.572054824573306,-1.86722638418667
"Ndufa13",-0.103000166567174,0.573488367699325,-0.550179417824729
"Pde1a",-1.95847366461241,0.576543047553583,-0.813886058036883
"Trim2",0.238738880669695,0.576694428403281,-0.678026742382876
"Cct5",0.0610475404328802,0.577046359509817,-0.179552870081569
"Dpp10",1.42045194040606,0.578358767971665,-2.21760349606685
"Dnajc7",-0.117918023902743,0.583178254281725,-0.325540552535879
"Rabgap1",-0.038208651586885,0.583488307623348,-0.165825463557291
"Pitpnm2",-0.189934190254146,0.585042750922509,-1.0259425860878
"Hadhb",0.399391760551652,0.58567855996766,-1.07297550810366
"Rpl13",0.48248848302792,0.589551693376344,-0.363255264481818
"Acot9",-0.573304056669366,0.590407761832621,-0.755513114047693
"Fbxo41",-0.795754389783643,0.591970800728547,-0.988773033898656
"Gad1",0.698874627812983,0.592214085561895,-1.364273536452
"Phb",0.284377401614617,0.597695069323267,-0.201729186404938
"Rhob",-0.295221222613575,0.59928344105904,-1.82652034686998
"Mtco2",0.354950984529625,0.601207122023938,-0.79458371499848
"Ckap4",0.0947661966253866,0.602492160834612,-1.29018480020627
"Vdac1",0.082688200993138,0.604782127751493,-0.571838584839296
"Tspan7",-0.0669107764381805,0.605697355027617,-0.19529762115747
"Cep170",0.581269564003734,0.608561463821995,0.0547522636683817
"Cox6c",0.522097572452622,0.60960758993736,-1.19192309299707
"Apoo",0.356035671683054,0.610505500231102,-1.81284539362178
"Pygb",-0.706416319836508,0.611789986124848,0.261290152596315
"Srgap3",-1.11431117979806,0.620458445023337,-0.811094122497739
"Gabrb2",1.30832565137158,0.624096840536444,-1.06802181793864
"Akr7a2",0.337438297172359,0.625734165378885,-0.225486319031336
"Rpl13a",0.562394065396481,0.626074465491195,-0.371631387388175
"Kiaa0513",0.685724270334038,0.628251787935312,0.0428074505345131
"Smpd3",-0.575961279919419,0.631951756045254,-0.127718313911459
"Septin8",-0.176165726729952,0.632147451039179,-0.273138954759284
"Prmt1",0.854555185984131,0.642248996278797,0.0241059534282421
"Ptpra",-0.574733971572226,0.644586704046224,-0.734325619838519
"Atp2b2",0.503444864529429,0.645784893972684,-1.29094568313282
"Arfgap1",0.169779939957583,0.646261537820373,-0.230699143674503
"Aars",-0.0833530157771645,0.647840183066062,-1.45516663557523
"Samm50",0.128894902032309,0.649851147516069,-0.500997036611338
"Pip4k2a",-0.451588246837504,0.655409112421114,-0.624504421979128
"Eif3k",0.319833212034637,0.660323045037337,0.608710201431671
"Pgam5",0.933174727300598,0.660894619788912,-0.230812276130466
"Eif4g1",0.698898779368539,0.666213086659946,-0.0194290180638098
"Rab6b",-0.0439218005915501,0.667587918121968,-1.25523069112752
"Rars",0.168066723638643,0.669821848948924,-0.360744104534487
"Dock4",-1.31753260839715,0.67196933283376,-0.655735164424335
"Bcap31",0.881488132032945,0.672870174723568,-0.198858158395887
"Hyou1",0.29671512853171,0.673918975897188,0.507855759823721
"Mblac2",-0.49700784789472,0.675220896901645,-1.16067961671757
"Atp5f1",-0.0547548955635187,0.676688571000063,-0.397464276885878
"Gars",0.511546789015176,0.676969837435466,-0.393539275094568
"Slc25a12",0.119076184535684,0.679348257437652,-1.76972829859402
"Copa",0.591784020171101,0.682142222291639,-0.109670189624594
"Pdk2",0.940436317752733,0.690230788339529,0.199360885132228
"Sbds",0.0217631608639809,0.690308509554231,-0.052980780289193
"Rab21",0.0989246532957429,0.691674353882096,-0.129919887213995
"Gnaz",-0.241001727443616,0.691687916946396,-0.799476029693718
"Psmc4",1.52625969621374,0.692267605765904,0.66643172764353
"Yars",0.480894349627831,0.699860672801456,-0.62653314155673
"Bsg",0.343459359415623,0.700296697183045,-0.517847834299592
"Echs1",0.027225012668309,0.700646757853112,-0.196991603386135
"Syp",-0.694473596138926,0.700729929695306,-1.11759800979241
"Camk2g",0.0885402124514267,0.708140512146923,-0.384845559230041
"Ddx1",1.3597144141787,0.708896676381391,-0.429176576416159
"M6pr",0.0868499244632084,0.710953948380886,0.461720593278468
"Brinp1",-0.224609248485153,0.712389261096151,-1.28506602510187
"Lphn1",-0.260995344484225,0.712493449662407,-0.650071119781001
"Clasp2",0.284912374149877,0.717318367588081,-0.758668603915462
"Prrt3",-0.152814480396714,0.720380596157514,-1.85836093038873
"Xpo7",0.125887566029919,0.722130186172476,-0.693286253415526
"Slc25a25",1.82607440241079,0.725407161083036,-1.82765991433823
"Agap2",-0.474762138053375,0.725412959954572,-1.43555016477408
"Ppm1h",-0.484930459286175,0.72747566178574,-0.92193555946421
"Ndrg2",-0.0651041566253497,0.729848062176563,0.0427047403371151
"Huwe1",0.312043710909774,0.730003309552259,-0.960414000502918
"Afg3l2",0.371633537505327,0.736467678741714,-0.678135900414669
"Slc25a3",0.878688649628799,0.746669737925973,-1.36901707282248
"Canx",0.393043983908242,0.750257914180442,-0.231732959208357
"Slc1a2",-1.11137464974273,0.752565575510783,-0.496838267487208
"Nptn",-0.405300113489728,0.753183204912967,-0.737476886006977
"Dbt",-0.0579454071747148,0.753858633598494,0.278013269055822
"Plxna1",-0.126539953645399,0.756557779335877,-1.00054974046347
"Anxa5",0.427573872704282,0.764443671283301,-0.00116569410363037
"Cct6a",0.122985738750074,0.766439567853463,-0.235589253862563
"Ipo5",1.28372270726334,0.766622044049839,-0.422353107668304
"Farp1",0.0760311058798441,0.767702898549939,-1.27521629119845
"Vars",0.717734842687936,0.767979336054879,-0.322733683660515
"Fkbp8",0.22341150850455,0.769242407143852,-0.268914025894944
"Efr3b",0.0980602765016809,0.774516249881009,-2.80507853973638
"Rab1A",0.880555895131076,0.776265668280323,-0.423155291434554
"Stmn2",-0.699537173196059,0.776841559298502,-0.186273386977483
"Sbf1",-0.474028003722918,0.78150332469398,-0.491713687033731
"Synpo",-0.488629572587189,0.781640851232614,-0.982944270373096
"Ptpn9",0.0396147817509044,0.786725486767982,-0.870237027521962
"Plaa",-0.421088199637727,0.788614968463629,0.124975075766119
"Hsp90ab1",-0.190640303275389,0.788621662164439,-0.150895988272196
"Opa3",0.592717074334043,0.794664299707552,-1.19056146280393
"Dclk2",0.556954805373197,0.804678541889259,-0.715930342001248
"Vps13c",-0.19509951239344,0.813700607623262,-0.640004820564089
"Kif5a",1.74060151703529,0.81398844953832,-0.222445044362884
"Ppfia3",-0.792137638429426,0.816090287854739,-0.911912710575513
"Vim",0.32521684362655,0.816413207543408,-0.29525552324648
"Cadm2",0.754864277122581,0.816661755666331,-1.14527516893223
"Cspg5",0.425558851288099,0.818671022389585,0.299343264088043
"Slc25a20",0.0660017703035233,0.820259355571961,-0.0646329492821467
"Pfkl",-0.538213213266567,0.825005829925382,-0.700913284668113
"Prrt2",-0.354586102209186,0.825801049499607,-1.0391602170065
"Rpsa",1.37659502673946,0.835512800133999,-0.0635881209904278
"Rufy3",0.496793435539469,0.835584548251272,-0.365247728366637
"Fam126b",-0.0428664378778811,0.840139983428044,-0.46120766471502
"Wdr7",-0.695851377183378,0.854692075905548,-0.63567654170375
"Myo18a",-0.095338765107989,0.855436273473814,-0.896075971156525
"Arfgef2",0.358843185766815,0.856493430648701,-2.61727996873229
"Hsp90b1",-0.264180064233358,0.859417145681722,0.56529526209666
"Ndufb8",0.114303849295553,0.86082210025203,-0.677072512664523
"Cpne7",-1.44537686307116,0.864229680887291,-1.34996356310749
"Vps35",0.0628179573009467,0.864790068425096,-0.681582627657135
"Kit",-0.383424921075608,0.86552136101107,-0.134729526799031
"Opa1",-0.277007298950374,0.86750135024184,-0.853145154415978
"G6pdx",0.641636511723656,0.869740519545777,0.0351071087676377
"Ntrk3",-0.972551913421424,0.871538619622151,-1.84687332615989
"Syngr1",-1.1820887160131,0.87204363620275,-2.17910116628461
"Rlbp1",1.30694181355787,0.890256098770048,0.560466296451592
"Vps45",0.858941195517966,0.894370677705541,-0.125270156840057
"Psmc5",0.512898819159405,0.894967057443438,-0.275261788370291
"Shisa7",-1.48513465554062,0.898621070709861,-0.601483229292697
"Rtcb",0.761135636844335,0.902980457399726,-0.0936133874233805
"Eno1",0.233446596708299,0.904824945382755,0.0320849488879515
"Psmd12",0.769448031668962,0.906279648176466,0.136409051291534
"Rhot1",0.78893175917805,0.906635404542338,-0.909837806858878
"Eif3h",-0.000403515643643529,0.9107119071037,-0.171707791094055
"Erlin2",0.327761859581309,0.912306712176302,0.407989803886799
"Alg2",0.565765378275173,0.914179655258024,-1.8988543297584
"Rmdn3",0.853598375238209,0.914507623964051,-0.0765317417575029
"Mtmr9",0.240991420233733,0.915193822563131,-0.954712834849027
"Atp6v0d1",-0.473998674148716,0.919229985923768,-0.260296939915871
"Rabggta",0.147281998488255,0.919763353849956,-0.422636384885106
"Rpl8",0.65090081578851,0.920354849189688,-0.451835930494603
"Flot1",0.20247670163848,0.921133883175797,-1.34014686427932
"Kif2a",0.892142103263245,0.924799930013152,-0.544970814007673
"Hsph1",-0.275918168502405,0.929546873708226,-0.332030786058337
"Nars",0.186239277129096,0.930756570880536,-0.428479010785234
"Eif3a",0.23729838090306,0.931567604453187,-0.29881721142662
"Emc2",1.98759892375864,0.933606038305589,-0.176209595427345
"Pfkm",-0.0774129076138179,0.939610511750278,-1.2312898869229
"Kcnma1",-0.352804118059438,0.940296257187243,-1.48431136414965
"Phb2",-0.1255080117168,0.953300776389737,-0.834196767103235
"Idh1",-0.883023363398216,0.953641098135113,0.525475474487228
"Ubr4",0.498225746041019,0.953751827315988,-0.210801214909799
"Kars",0.472307949968057,0.954950616697338,-0.0971723446958872
"Eif3i",1.22847736888885,0.956248148953355,-0.231810732120416
"Rab14",-0.156978897248914,0.95717204075654,-0.443538509495334
"Cars",1.37427892444072,0.959222014854546,-1.12707505225184
"Tubb5",1.49448141799505,0.959505370279418,-0.503175786330808
"Otub1",0.331409934679072,0.960541932976111,0.173724472106643
"Vdac3",0.533715855739845,0.960845366990941,-0.779553322116635
"Slc4a10",-0.225221543355059,0.974643066926888,-2.2712398708308
"Git1",-0.0364399320233917,0.977357173667456,-0.154954583279729
"Cox4i1",0.340769501069947,0.981567459989495,-0.985851564889338
"Smap2",0.974442256558108,0.982840074281933,0.777936161203511
"Dctn1",0.745478064681178,0.985783300858486,-0.0366512233966771
"Pde1b",0.623421178955087,0.989633001952294,-1.34479637516998
"Rpl19",0.591368392652431,0.989772275810548,-1.29989549078775
"Gnb2l1",0.516479718746902,0.996410159854723,0.00111888066142385
"Vps53",0.411247252677349,0.999423899219937,0.298152062116437
"Eef1g",1.24980341361413,1.00750187811956,0.107740420768338
"Glg1",0.426622077841712,1.01273202979914,-0.281183720501321
"Nipsnap1",-0.360728523146599,1.01314258510301,0.0797465622482473
"Baiap2",-1.17000691710897,1.02048529481283,-0.647243611211984
"Shisa6",-1.8510266582595,1.02282597482222,-0.0176318875252109
"Osbpl2",1.54757005879617,1.03726854383114,0.320990456488961
"Rab18",0.0520631348863083,1.03938954273828,-0.102738248157299
"Slc3a2",-0.0461540575333027,1.04435003333636,-1.5052840108155
"Kif5c",-0.760956368017618,1.04661994206459,-0.0313059950923254
"Rab3gap1",1.31494096353079,1.05302853173331,-0.147650742567524
"Kif21a",-0.650643189761733,1.0576670637122,-0.897756170295968
"Cul1",0.860698516138502,1.0645114142029,-0.43987695811125
"Rpl31",0.862690578401627,1.06579372086252,-0.100445125720594
"Ncam1",1.17324702543151,1.06758493081057,-1.01389697567265
"Pfkp",-0.18333882826841,1.06858243277945,-2.06029015448316
"Rps26",0.454775964144786,1.07590410987323,-0.834267945724136
"Lrp1",0.137660320787092,1.07830460729562,-0.377654752261959
"Sfxn5",0.369401691837316,1.08114245342979,-0.929980493378529
"Atl1",-0.68751381021361,1.08137127030713,-1.91467099587752
"Olfm1",-0.810650849591052,1.08302684999202,-1.13022147734124
"Dync1h1",0.336492469997255,1.08526113890758,-0.763300939063219
"Gnai3",1.24740634124224,1.089014359649,-0.885553240186289
"Fmnl2",-0.0139913099032507,1.09935377309446,-1.14873159856822
"Acsbg1",1.28435057082905,1.10564973518387,-0.938693463429665
"Tnik",0.275922637927715,1.1193613883261,-1.42490553158413
"Rpl5",0.530143839040275,1.11948471536282,-0.527604023567243
"Uso1",0.621423042345128,1.12030033754183,-0.165392922351745
"Rps4x",0.622889843214304,1.12963682035609,-0.423286805736386
"Wdr37",-0.0248626475923743,1.13116660662574,-1.07065530705497
"Rps3",0.506436010961975,1.13619279047628,-1.1028961982783
"Wfs1",-0.852930323833567,1.14338193287614,-3.11635430074179
"Appl1",1.07982211871909,1.14415893458148,-1.35155368694713
"Nptxr",-0.808720303523096,1.14497510298015,-0.412679404881804
"Rps6",1.01111633482029,1.149629460836,-0.51712288529373
"Gpc1",-0.223937871428152,1.16536610609508,-0.302436887221749
"Src",-0.389723134926922,1.17699456094176,-1.19709189508303
"Atp1a2",0.713643528927094,1.18054132536514,-1.16288271442983
"Atp6v0a1",-0.918634375770333,1.18521090555496,-0.881988088866614
"Abhd16a",2.36783761122176,1.1890359552732,-1.60264966604797
"Pgrmc1",0.484035344405509,1.19409047708707,-0.644409957173014
"Hsd17b8",0.056986058612541,1.20103731775454,-0.735390947236512
"Slc25a18",1.94744391686436,1.20141476918205,-1.33512901803707
"Gabbr2",-0.252580863266286,1.20385957824593,-1.52215632813225
"Rab2a",-1.39804765005084,1.21079849028558,0.0682418155626334
"Rnh1",1.11802187696086,1.21202053110313,-0.3043849049555
"Acsl6",1.38925976643554,1.2216893407699,-2.22036533957932
"Rab7a",0.0950860280821551,1.23723264757786,-0.294268257318723
"Avl9",0.505957191732175,1.24191118535165,-1.03427707144048
"Dars",-0.302794769840261,1.24346322940956,-0.177219103221202
